fare_id,route_id,origin_id,destination_id,contains_id
32,,SBRN,EMBR,
32,,SBRN,MONT,
32,,SBRN,POWL,
32,,SBRN,CIVC,
31,,SBRN,16TH,
30,,SBRN,24TH,
28,,SBRN,GLEN,
27,,SBRN,BALB,
24,,SBRN,DALY,
83,,SBRN,OAKL,
57,,SFIA,SSAN,
57,,SFIA,SBRN,
43,,SFIA,SFIA,
33,,SFIA,MLBR,
85,,SFIA,WDUB,
76,,SFIA,RICH,
74,,SFIA,DELN,
73,,SFIA,PLZA,
72,,SFIA,NBRK,
71,,SFIA,DBRK,
70,,SFIA,ASHB,
70,,SFIA,MCAR,
69,,SFIA,19TH,
69,,SFIA,12TH,
69,,SFIA,LAKE,
71,,SFIA,FTVL,
72,,SFIA,COLS,
75,,SFIA,SANL,
76,,SFIA,BAYF,
79,,SFIA,HAYW,
81,,SFIA,SHAY,
84,,SFIA,UCTY,
87,,SFIA,FRMT,
78,,SFIA,CAST,
87,,SFIA,DUBL,
90,,SFIA,PITT,
86,,SFIA,NCON,
59,,SFIA,COLM,
84,,SFIA,CONC,
81,,SFIA,PHIL,
80,,SFIA,WCRK,
78,,SFIA,LAFY,
75,,SFIA,ORIN,
71,,SFIA,ROCK,
68,,SFIA,WOAK,
67,,SFIA,EMBR,
67,,SFIA,MONT,
67,,SFIA,POWL,
67,,SFIA,CIVC,
66,,SFIA,16TH,
66,,SFIA,24TH,
64,,SFIA,GLEN,
63,,SFIA,BALB,
61,,SFIA,DALY,
117,,SFIA,OAKL,
24,,MLBR,SSAN,
24,,MLBR,SBRN,
33,,MLBR,SFIA,
43,,MLBR,MLBR,
53,,MLBR,WDUB,
44,,MLBR,RICH,
42,,MLBR,DELN,
41,,MLBR,PLZA,
39,,MLBR,NBRK,
39,,MLBR,DBRK,
38,,MLBR,ASHB,
37,,MLBR,MCAR,
37,,MLBR,19TH,
37,,MLBR,12TH,
37,,MLBR,LAKE,
39,,MLBR,FTVL,
40,,MLBR,COLS,
42,,MLBR,SANL,
44,,MLBR,BAYF,
46,,MLBR,HAYW,
49,,MLBR,SHAY,
52,,MLBR,UCTY,
55,,MLBR,FRMT,
46,,MLBR,CAST,
55,,MLBR,DUBL,
58,,MLBR,PITT,
54,,MLBR,NCON,
28,,MLBR,COLM,
52,,MLBR,CONC,
49,,MLBR,PHIL,
48,,MLBR,WCRK,
45,,MLBR,LAFY,
43,,MLBR,ORIN,
39,,MLBR,ROCK,
36,,MLBR,WOAK,
34,,MLBR,EMBR,
34,,MLBR,MONT,
34,,MLBR,POWL,
34,,MLBR,CIVC,
34,,MLBR,16TH,
34,,MLBR,24TH,
32,,MLBR,GLEN,
31,,MLBR,BALB,
29,,MLBR,DALY,
85,,MLBR,OAKL,
49,,WDUB,SSAN,
51,,WDUB,SBRN,
85,,WDUB,SFIA,
53,,WDUB,MLBR,
43,,WDUB,WDUB,
38,,WDUB,RICH,
37,,WDUB,DELN,
36,,WDUB,PLZA,
34,,WDUB,NBRK,
34,,WDUB,DBRK,
33,,WDUB,ASHB,
32,,WDUB,MCAR,
31,,WDUB,19TH,
31,,WDUB,12TH,
31,,WDUB,LAKE,
30,,WDUB,FTVL,
28,,WDUB,COLS,
26,,WDUB,SANL,
14,,WDUB,BAYF,
26,,WDUB,HAYW,
28,,WDUB,SHAY,
32,,WDUB,UCTY,
34,,WDUB,FRMT,
14,,WDUB,CAST,
14,,WDUB,DUBL,
51,,WDUB,PITT,
47,,WDUB,NCON,
48,,WDUB,COLM,
46,,WDUB,CONC,
43,,WDUB,PHIL,
42,,WDUB,WCRK,
39,,WDUB,LAFY,
36,,WDUB,ORIN,
32,,WDUB,ROCK,
32,,WDUB,WOAK,
44,,WDUB,EMBR,
44,,WDUB,MONT,
44,,WDUB,POWL,
44,,WDUB,CIVC,
45,,WDUB,16TH,
45,,WDUB,24TH,
46,,WDUB,GLEN,
47,,WDUB,BALB,
48,,WDUB,DALY,
73,,WDUB,OAKL,
39,,RICH,SSAN,
41,,RICH,SBRN,
76,,RICH,SFIA,
44,,RICH,MLBR,
38,,RICH,WDUB,
43,,RICH,RICH,
14,,RICH,DELN,
14,,RICH,PLZA,
14,,RICH,NBRK,
14,,RICH,DBRK,
14,,RICH,ASHB,
20,,RICH,MCAR,
21,,RICH,19TH,
21,,RICH,12TH,
21,,RICH,LAKE,
24,,RICH,FTVL,
25,,RICH,COLS,
27,,RICH,SANL,
29,,RICH,BAYF,
31,,RICH,HAYW,
33,,RICH,SHAY,
37,,RICH,UCTY,
40,,RICH,FRMT,
31,,RICH,CAST,
39,,RICH,DUBL,
40,,RICH,PITT,
36,,RICH,NCON,
38,,RICH,COLM,
34,,RICH,CONC,
31,,RICH,PHIL,
30,,RICH,WCRK,
28,,RICH,LAFY,
25,,RICH,ORIN,
20,,RICH,ROCK,
22,,RICH,WOAK,
34,,RICH,EMBR,
34,,RICH,MONT,
34,,RICH,POWL,
34,,RICH,CIVC,
35,,RICH,16TH,
36,,RICH,24TH,
37,,RICH,GLEN,
37,,RICH,BALB,
38,,RICH,DALY,
70,,RICH,OAKL,
38,,DELN,SSAN,
40,,DELN,SBRN,
74,,DELN,SFIA,
42,,DELN,MLBR,
37,,DELN,WDUB,
14,,DELN,RICH,
43,,DELN,DELN,
14,,DELN,PLZA,
14,,DELN,NBRK,
14,,DELN,DBRK,
14,,DELN,ASHB,
17,,DELN,MCAR,
19,,DELN,19TH,
19,,DELN,12TH,
19,,DELN,LAKE,
22,,DELN,FTVL,
24,,DELN,COLS,
26,,DELN,SANL,
27,,DELN,BAYF,
30,,DELN,HAYW,
32,,DELN,SHAY,
36,,DELN,UCTY,
38,,DELN,FRMT,
30,,DELN,CAST,
38,,DELN,DUBL,
39,,DELN,PITT,
34,,DELN,NCON,
36,,DELN,COLM,
33,,DELN,CONC,
30,,DELN,PHIL,
29,,DELN,WCRK,
26,,DELN,LAFY,
24,,DELN,ORIN,
18,,DELN,ROCK,
20,,DELN,WOAK,
33,,DELN,EMBR,
33,,DELN,MONT,
33,,DELN,POWL,
33,,DELN,CIVC,
34,,DELN,16TH,
34,,DELN,24TH,
35,,DELN,GLEN,
36,,DELN,BALB,
36,,DELN,DALY,
69,,DELN,OAKL,
36,,PLZA,SSAN,
39,,PLZA,SBRN,
73,,PLZA,SFIA,
41,,PLZA,MLBR,
36,,PLZA,WDUB,
14,,PLZA,RICH,
14,,PLZA,DELN,
43,,PLZA,PLZA,
14,,PLZA,NBRK,
14,,PLZA,DBRK,
14,,PLZA,ASHB,
15,,PLZA,MCAR,
16,,PLZA,19TH,
16,,PLZA,12TH,
16,,PLZA,LAKE,
20,,PLZA,FTVL,
22,,PLZA,COLS,
24,,PLZA,SANL,
26,,PLZA,BAYF,
28,,PLZA,HAYW,
31,,PLZA,SHAY,
34,,PLZA,UCTY,
37,,PLZA,FRMT,
28,,PLZA,CAST,
37,,PLZA,DUBL,
37,,PLZA,PITT,
33,,PLZA,NCON,
35,,PLZA,COLM,
32,,PLZA,CONC,
29,,PLZA,PHIL,
28,,PLZA,WCRK,
25,,PLZA,LAFY,
22,,PLZA,ORIN,
15,,PLZA,ROCK,
18,,PLZA,WOAK,
32,,PLZA,EMBR,
32,,PLZA,MONT,
32,,PLZA,POWL,
32,,PLZA,CIVC,
32,,PLZA,16TH,
33,,PLZA,24TH,
34,,PLZA,GLEN,
34,,PLZA,BALB,
35,,PLZA,DALY,
67,,PLZA,OAKL,
35,,NBRK,SSAN,
37,,NBRK,SBRN,
72,,NBRK,SFIA,
39,,NBRK,MLBR,
34,,NBRK,WDUB,
14,,NBRK,RICH,
14,,NBRK,DELN,
14,,NBRK,PLZA,
43,,NBRK,NBRK,
14,,NBRK,DBRK,
14,,NBRK,ASHB,
14,,NBRK,MCAR,
14,,NBRK,19TH,
14,,NBRK,12TH,
14,,NBRK,LAKE,
18,,NBRK,FTVL,
20,,NBRK,COLS,
23,,NBRK,SANL,
25,,NBRK,BAYF,
27,,NBRK,HAYW,
29,,NBRK,SHAY,
33,,NBRK,UCTY,
36,,NBRK,FRMT,
27,,NBRK,CAST,
35,,NBRK,DUBL,
36,,NBRK,PITT,
32,,NBRK,NCON,
34,,NBRK,COLM,
30,,NBRK,CONC,
27,,NBRK,PHIL,
26,,NBRK,WCRK,
24,,NBRK,LAFY,
19,,NBRK,ORIN,
14,,NBRK,ROCK,
16,,NBRK,WOAK,
30,,NBRK,EMBR,
30,,NBRK,MONT,
30,,NBRK,POWL,
30,,NBRK,CIVC,
31,,NBRK,16TH,
31,,NBRK,24TH,
33,,NBRK,GLEN,
33,,NBRK,BALB,
34,,NBRK,DALY,
65,,NBRK,OAKL,
34,,DBRK,SSAN,
37,,DBRK,SBRN,
71,,DBRK,SFIA,
39,,DBRK,MLBR,
34,,DBRK,WDUB,
14,,DBRK,RICH,
14,,DBRK,DELN,
14,,DBRK,PLZA,
14,,DBRK,NBRK,
43,,DBRK,DBRK,
14,,DBRK,ASHB,
14,,DBRK,MCAR,
14,,DBRK,19TH,
14,,DBRK,12TH,
14,,DBRK,LAKE,
17,,DBRK,FTVL,
19,,DBRK,COLS,
23,,DBRK,SANL,
25,,DBRK,BAYF,
27,,DBRK,HAYW,
29,,DBRK,SHAY,
33,,DBRK,UCTY,
35,,DBRK,FRMT,
27,,DBRK,CAST,
35,,DBRK,DUBL,
35,,DBRK,PITT,
31,,DBRK,NCON,
33,,DBRK,COLM,
30,,DBRK,CONC,
27,,DBRK,PHIL,
26,,DBRK,WCRK,
23,,DBRK,LAFY,
18,,DBRK,ORIN,
14,,DBRK,ROCK,
15,,DBRK,WOAK,
30,,DBRK,EMBR,
30,,DBRK,MONT,
30,,DBRK,POWL,
30,,DBRK,CIVC,
31,,DBRK,16TH,
31,,DBRK,24TH,
32,,DBRK,GLEN,
33,,DBRK,BALB,
33,,DBRK,DALY,
64,,DBRK,OAKL,
34,,ASHB,SSAN,
36,,ASHB,SBRN,
70,,ASHB,SFIA,
38,,ASHB,MLBR,
33,,ASHB,WDUB,
14,,ASHB,RICH,
14,,ASHB,DELN,
14,,ASHB,PLZA,
14,,ASHB,NBRK,
14,,ASHB,DBRK,
43,,ASHB,ASHB,
14,,ASHB,MCAR,
14,,ASHB,19TH,
14,,ASHB,12TH,
14,,ASHB,LAKE,
16,,ASHB,FTVL,
18,,ASHB,COLS,
21,,ASHB,SANL,
24,,ASHB,BAYF,
26,,ASHB,HAYW,
28,,ASHB,SHAY,
32,,ASHB,UCTY,
34,,ASHB,FRMT,
26,,ASHB,CAST,
34,,ASHB,DUBL,
35,,ASHB,PITT,
31,,ASHB,NCON,
33,,ASHB,COLM,
30,,ASHB,CONC,
27,,ASHB,PHIL,
25,,ASHB,WCRK,
22,,ASHB,LAFY,
17,,ASHB,ORIN,
14,,ASHB,ROCK,
14,,ASHB,WOAK,
28,,ASHB,EMBR,
28,,ASHB,MONT,
28,,ASHB,POWL,
28,,ASHB,CIVC,
30,,ASHB,16TH,
30,,ASHB,24TH,
31,,ASHB,GLEN,
32,,ASHB,BALB,
33,,ASHB,DALY,
63,,ASHB,OAKL,
33,,MCAR,SSAN,
35,,MCAR,SBRN,
70,,MCAR,SFIA,
37,,MCAR,MLBR,
32,,MCAR,WDUB,
20,,MCAR,RICH,
17,,MCAR,DELN,
15,,MCAR,PLZA,
14,,MCAR,NBRK,
14,,MCAR,DBRK,
14,,MCAR,ASHB,
43,,MCAR,MCAR,
14,,MCAR,19TH,
14,,MCAR,12TH,
14,,MCAR,LAKE,
14,,MCAR,FTVL,
16,,MCAR,COLS,
20,,MCAR,SANL,
22,,MCAR,BAYF,
25,,MCAR,HAYW,
27,,MCAR,SHAY,
31,,MCAR,UCTY,
33,,MCAR,FRMT,
25,,MCAR,CAST,
33,,MCAR,DUBL,
35,,MCAR,PITT,
31,,MCAR,NCON,
32,,MCAR,COLM,
30,,MCAR,CONC,
27,,MCAR,PHIL,
25,,MCAR,WCRK,
21,,MCAR,LAFY,
14,,MCAR,ORIN,
14,,MCAR,ROCK,
14,,MCAR,WOAK,
27,,MCAR,EMBR,
27,,MCAR,MONT,
27,,MCAR,POWL,
27,,MCAR,CIVC,
28,,MCAR,16TH,
29,,MCAR,24TH,
30,,MCAR,GLEN,
31,,MCAR,BALB,
32,,MCAR,DALY,
61,,MCAR,OAKL,
32,,19TH,SSAN,
34,,19TH,SBRN,
69,,19TH,SFIA,
37,,19TH,MLBR,
31,,19TH,WDUB,
21,,19TH,RICH,
19,,19TH,DELN,
16,,19TH,PLZA,
14,,19TH,NBRK,
14,,19TH,DBRK,
14,,19TH,ASHB,
14,,19TH,MCAR,
43,,19TH,19TH,
14,,19TH,12TH,
14,,19TH,LAKE,
14,,19TH,FTVL,
14,,19TH,COLS,
18,,19TH,SANL,
21,,19TH,BAYF,
24,,19TH,HAYW,
27,,19TH,SHAY,
30,,19TH,UCTY,
33,,19TH,FRMT,
24,,19TH,CAST,
33,,19TH,DUBL,
35,,19TH,PITT,
31,,19TH,NCON,
31,,19TH,COLM,
30,,19TH,CONC,
27,,19TH,PHIL,
26,,19TH,WCRK,
22,,19TH,LAFY,
18,,19TH,ORIN,
14,,19TH,ROCK,
14,,19TH,WOAK,
25,,19TH,EMBR,
25,,19TH,MONT,
25,,19TH,POWL,
25,,19TH,CIVC,
27,,19TH,16TH,
27,,19TH,24TH,
29,,19TH,GLEN,
30,,19TH,BALB,
31,,19TH,DALY,
59,,19TH,OAKL,
32,,12TH,SSAN,
34,,12TH,SBRN,
69,,12TH,SFIA,
37,,12TH,MLBR,
31,,12TH,WDUB,
21,,12TH,RICH,
19,,12TH,DELN,
16,,12TH,PLZA,
14,,12TH,NBRK,
14,,12TH,DBRK,
14,,12TH,ASHB,
14,,12TH,MCAR,
14,,12TH,19TH,
43,,12TH,12TH,
14,,12TH,LAKE,
14,,12TH,FTVL,
14,,12TH,COLS,
18,,12TH,SANL,
21,,12TH,BAYF,
24,,12TH,HAYW,
27,,12TH,SHAY,
30,,12TH,UCTY,
33,,12TH,FRMT,
24,,12TH,CAST,
33,,12TH,DUBL,
35,,12TH,PITT,
31,,12TH,NCON,
31,,12TH,COLM,
30,,12TH,CONC,
27,,12TH,PHIL,
26,,12TH,WCRK,
22,,12TH,LAFY,
18,,12TH,ORIN,
14,,12TH,ROCK,
14,,12TH,WOAK,
25,,12TH,EMBR,
25,,12TH,MONT,
25,,12TH,POWL,
25,,12TH,CIVC,
27,,12TH,16TH,
27,,12TH,24TH,
29,,12TH,GLEN,
30,,12TH,BALB,
31,,12TH,DALY,
59,,12TH,OAKL,
32,,LAKE,SSAN,
34,,LAKE,SBRN,
69,,LAKE,SFIA,
37,,LAKE,MLBR,
31,,LAKE,WDUB,
21,,LAKE,RICH,
19,,LAKE,DELN,
16,,LAKE,PLZA,
14,,LAKE,NBRK,
14,,LAKE,DBRK,
14,,LAKE,ASHB,
14,,LAKE,MCAR,
14,,LAKE,19TH,
14,,LAKE,12TH,
43,,LAKE,LAKE,
14,,LAKE,FTVL,
14,,LAKE,COLS,
18,,LAKE,SANL,
21,,LAKE,BAYF,
24,,LAKE,HAYW,
27,,LAKE,SHAY,
30,,LAKE,UCTY,
33,,LAKE,FRMT,
24,,LAKE,CAST,
33,,LAKE,DUBL,
35,,LAKE,PITT,
31,,LAKE,NCON,
31,,LAKE,COLM,
30,,LAKE,CONC,
27,,LAKE,PHIL,
26,,LAKE,WCRK,
22,,LAKE,LAFY,
18,,LAKE,ORIN,
14,,LAKE,ROCK,
14,,LAKE,WOAK,
25,,LAKE,EMBR,
25,,LAKE,MONT,
25,,LAKE,POWL,
25,,LAKE,CIVC,
27,,LAKE,16TH,
27,,LAKE,24TH,
29,,LAKE,GLEN,
30,,LAKE,BALB,
31,,LAKE,DALY,
59,,LAKE,OAKL,
34,,FTVL,SSAN,
36,,FTVL,SBRN,
71,,FTVL,SFIA,
39,,FTVL,MLBR,
30,,FTVL,WDUB,
24,,FTVL,RICH,
22,,FTVL,DELN,
20,,FTVL,PLZA,
18,,FTVL,NBRK,
17,,FTVL,DBRK,
16,,FTVL,ASHB,
14,,FTVL,MCAR,
14,,FTVL,19TH,
14,,FTVL,12TH,
14,,FTVL,LAKE,
43,,FTVL,FTVL,
14,,FTVL,COLS,
14,,FTVL,SANL,
18,,FTVL,BAYF,
21,,FTVL,HAYW,
25,,FTVL,SHAY,
28,,FTVL,UCTY,
31,,FTVL,FRMT,
21,,FTVL,CAST,
31,,FTVL,DUBL,
36,,FTVL,PITT,
33,,FTVL,NCON,
33,,FTVL,COLM,
31,,FTVL,CONC,
28,,FTVL,PHIL,
27,,FTVL,WCRK,
24,,FTVL,LAFY,
20,,FTVL,ORIN,
14,,FTVL,ROCK,
14,,FTVL,WOAK,
28,,FTVL,EMBR,
28,,FTVL,MONT,
28,,FTVL,POWL,
28,,FTVL,CIVC,
30,,FTVL,16TH,
31,,FTVL,24TH,
32,,FTVL,GLEN,
32,,FTVL,BALB,
33,,FTVL,DALY,
59,,FTVL,OAKL,
36,,COLS,SSAN,
38,,COLS,SBRN,
72,,COLS,SFIA,
40,,COLS,MLBR,
28,,COLS,WDUB,
25,,COLS,RICH,
24,,COLS,DELN,
22,,COLS,PLZA,
20,,COLS,NBRK,
19,,COLS,DBRK,
18,,COLS,ASHB,
16,,COLS,MCAR,
14,,COLS,19TH,
14,,COLS,12TH,
14,,COLS,LAKE,
14,,COLS,FTVL,
43,,COLS,COLS,
14,,COLS,SANL,
14,,COLS,BAYF,
19,,COLS,HAYW,
22,,COLS,SHAY,
27,,COLS,UCTY,
29,,COLS,FRMT,
19,,COLS,CAST,
29,,COLS,DUBL,
38,,COLS,PITT,
34,,COLS,NCON,
34,,COLS,COLM,
33,,COLS,CONC,
30,,COLS,PHIL,
28,,COLS,WCRK,
25,,COLS,LAFY,
23,,COLS,ORIN,
17,,COLS,ROCK,
16,,COLS,WOAK,
31,,COLS,EMBR,
31,,COLS,MONT,
31,,COLS,POWL,
31,,COLS,CIVC,
32,,COLS,16TH,
32,,COLS,24TH,
33,,COLS,GLEN,
34,,COLS,BALB,
35,,COLS,DALY,
45,,COLS,OAKL,
38,,SANL,SSAN,
40,,SANL,SBRN,
75,,SANL,SFIA,
42,,SANL,MLBR,
26,,SANL,WDUB,
27,,SANL,RICH,
26,,SANL,DELN,
24,,SANL,PLZA,
23,,SANL,NBRK,
23,,SANL,DBRK,
21,,SANL,ASHB,
20,,SANL,MCAR,
18,,SANL,19TH,
18,,SANL,12TH,
18,,SANL,LAKE,
14,,SANL,FTVL,
14,,SANL,COLS,
43,,SANL,SANL,
14,,SANL,BAYF,
14,,SANL,HAYW,
19,,SANL,SHAY,
24,,SANL,UCTY,
27,,SANL,FRMT,
14,,SANL,CAST,
27,,SANL,DUBL,
40,,SANL,PITT,
36,,SANL,NCON,
37,,SANL,COLM,
35,,SANL,CONC,
32,,SANL,PHIL,
30,,SANL,WCRK,
28,,SANL,LAFY,
25,,SANL,ORIN,
20,,SANL,ROCK,
19,,SANL,WOAK,
33,,SANL,EMBR,
33,,SANL,MONT,
33,,SANL,POWL,
33,,SANL,CIVC,
34,,SANL,16TH,
34,,SANL,24TH,
36,,SANL,GLEN,
36,,SANL,BALB,
37,,SANL,DALY,
59,,SANL,OAKL,
40,,BAYF,SSAN,
42,,BAYF,SBRN,
76,,BAYF,SFIA,
44,,BAYF,MLBR,
14,,BAYF,WDUB,
29,,BAYF,RICH,
27,,BAYF,DELN,
26,,BAYF,PLZA,
25,,BAYF,NBRK,
25,,BAYF,DBRK,
24,,BAYF,ASHB,
22,,BAYF,MCAR,
21,,BAYF,19TH,
21,,BAYF,12TH,
21,,BAYF,LAKE,
18,,BAYF,FTVL,
14,,BAYF,COLS,
14,,BAYF,SANL,
43,,BAYF,BAYF,
14,,BAYF,HAYW,
14,,BAYF,SHAY,
14,,BAYF,UCTY,
14,,BAYF,FRMT,
14,,BAYF,CAST,
14,,BAYF,DUBL,
42,,BAYF,PITT,
38,,BAYF,NCON,
39,,BAYF,COLM,
36,,BAYF,CONC,
33,,BAYF,PHIL,
32,,BAYF,WCRK,
30,,BAYF,LAFY,
27,,BAYF,ORIN,
22,,BAYF,ROCK,
22,,BAYF,WOAK,
35,,BAYF,EMBR,
35,,BAYF,MONT,
35,,BAYF,POWL,
35,,BAYF,CIVC,
36,,BAYF,16TH,
36,,BAYF,24TH,
37,,BAYF,GLEN,
38,,BAYF,BALB,
39,,BAYF,DALY,
59,,BAYF,OAKL,
42,,HAYW,SSAN,
44,,HAYW,SBRN,
79,,HAYW,SFIA,
46,,HAYW,MLBR,
26,,HAYW,WDUB,
31,,HAYW,RICH,
30,,HAYW,DELN,
28,,HAYW,PLZA,
27,,HAYW,NBRK,
27,,HAYW,DBRK,
26,,HAYW,ASHB,
25,,HAYW,MCAR,
24,,HAYW,19TH,
24,,HAYW,12TH,
24,,HAYW,LAKE,
21,,HAYW,FTVL,
19,,HAYW,COLS,
14,,HAYW,SANL,
14,,HAYW,BAYF,
43,,HAYW,HAYW,
14,,HAYW,SHAY,
14,,HAYW,UCTY,
14,,HAYW,FRMT,
14,,HAYW,CAST,
27,,HAYW,DUBL,
44,,HAYW,PITT,
40,,HAYW,NCON,
40,,HAYW,COLM,
39,,HAYW,CONC,
36,,HAYW,PHIL,
34,,HAYW,WCRK,
32,,HAYW,LAFY,
29,,HAYW,ORIN,
25,,HAYW,ROCK,
25,,HAYW,WOAK,
37,,HAYW,EMBR,
37,,HAYW,MONT,
37,,HAYW,POWL,
37,,HAYW,CIVC,
38,,HAYW,16TH,
38,,HAYW,24TH,
39,,HAYW,GLEN,
40,,HAYW,BALB,
41,,HAYW,DALY,
64,,HAYW,OAKL,
44,,SHAY,SSAN,
46,,SHAY,SBRN,
81,,SHAY,SFIA,
49,,SHAY,MLBR,
28,,SHAY,WDUB,
33,,SHAY,RICH,
32,,SHAY,DELN,
31,,SHAY,PLZA,
29,,SHAY,NBRK,
29,,SHAY,DBRK,
28,,SHAY,ASHB,
27,,SHAY,MCAR,
27,,SHAY,19TH,
27,,SHAY,12TH,
27,,SHAY,LAKE,
25,,SHAY,FTVL,
22,,SHAY,COLS,
19,,SHAY,SANL,
14,,SHAY,BAYF,
14,,SHAY,HAYW,
43,,SHAY,SHAY,
14,,SHAY,UCTY,
14,,SHAY,FRMT,
19,,SHAY,CAST,
30,,SHAY,DUBL,
46,,SHAY,PITT,
42,,SHAY,NCON,
43,,SHAY,COLM,
41,,SHAY,CONC,
38,,SHAY,PHIL,
37,,SHAY,WCRK,
34,,SHAY,LAFY,
31,,SHAY,ORIN,
27,,SHAY,ROCK,
27,,SHAY,WOAK,
39,,SHAY,EMBR,
39,,SHAY,MONT,
39,,SHAY,POWL,
39,,SHAY,CIVC,
40,,SHAY,16TH,
40,,SHAY,24TH,
42,,SHAY,GLEN,
42,,SHAY,BALB,
43,,SHAY,DALY,
67,,SHAY,OAKL,
48,,UCTY,SSAN,
50,,UCTY,SBRN,
84,,UCTY,SFIA,
52,,UCTY,MLBR,
32,,UCTY,WDUB,
37,,UCTY,RICH,
36,,UCTY,DELN,
34,,UCTY,PLZA,
33,,UCTY,NBRK,
33,,UCTY,DBRK,
32,,UCTY,ASHB,
31,,UCTY,MCAR,
30,,UCTY,19TH,
30,,UCTY,12TH,
30,,UCTY,LAKE,
28,,UCTY,FTVL,
27,,UCTY,COLS,
24,,UCTY,SANL,
14,,UCTY,BAYF,
14,,UCTY,HAYW,
14,,UCTY,SHAY,
43,,UCTY,UCTY,
14,,UCTY,FRMT,
25,,UCTY,CAST,
33,,UCTY,DUBL,
50,,UCTY,PITT,
46,,UCTY,NCON,
46,,UCTY,COLM,
45,,UCTY,CONC,
41,,UCTY,PHIL,
40,,UCTY,WCRK,
37,,UCTY,LAFY,
35,,UCTY,ORIN,
31,,UCTY,ROCK,
31,,UCTY,WOAK,
43,,UCTY,EMBR,
43,,UCTY,MONT,
43,,UCTY,POWL,
43,,UCTY,CIVC,
43,,UCTY,16TH,
44,,UCTY,24TH,
45,,UCTY,GLEN,
46,,UCTY,BALB,
46,,UCTY,DALY,
72,,UCTY,OAKL,
50,,FRMT,SSAN,
52,,FRMT,SBRN,
87,,FRMT,SFIA,
55,,FRMT,MLBR,
34,,FRMT,WDUB,
40,,FRMT,RICH,
38,,FRMT,DELN,
37,,FRMT,PLZA,
36,,FRMT,NBRK,
35,,FRMT,DBRK,
34,,FRMT,ASHB,
33,,FRMT,MCAR,
33,,FRMT,19TH,
33,,FRMT,12TH,
33,,FRMT,LAKE,
31,,FRMT,FTVL,
29,,FRMT,COLS,
27,,FRMT,SANL,
14,,FRMT,BAYF,
14,,FRMT,HAYW,
14,,FRMT,SHAY,
14,,FRMT,UCTY,
43,,FRMT,FRMT,
27,,FRMT,CAST,
36,,FRMT,DUBL,
52,,FRMT,PITT,
48,,FRMT,NCON,
49,,FRMT,COLM,
47,,FRMT,CONC,
44,,FRMT,PHIL,
43,,FRMT,WCRK,
40,,FRMT,LAFY,
37,,FRMT,ORIN,
33,,FRMT,ROCK,
33,,FRMT,WOAK,
46,,FRMT,EMBR,
46,,FRMT,MONT,
46,,FRMT,POWL,
46,,FRMT,CIVC,
46,,FRMT,16TH,
46,,FRMT,24TH,
48,,FRMT,GLEN,
48,,FRMT,BALB,
49,,FRMT,DALY,
74,,FRMT,OAKL,
42,,CAST,SSAN,
44,,CAST,SBRN,
78,,CAST,SFIA,
46,,CAST,MLBR,
14,,CAST,WDUB,
31,,CAST,RICH,
30,,CAST,DELN,
28,,CAST,PLZA,
27,,CAST,NBRK,
27,,CAST,DBRK,
26,,CAST,ASHB,
25,,CAST,MCAR,
24,,CAST,19TH,
24,,CAST,12TH,
24,,CAST,LAKE,
21,,CAST,FTVL,
19,,CAST,COLS,
14,,CAST,SANL,
14,,CAST,BAYF,
14,,CAST,HAYW,
19,,CAST,SHAY,
25,,CAST,UCTY,
27,,CAST,FRMT,
43,,CAST,CAST,
14,,CAST,DUBL,
44,,CAST,PITT,
40,,CAST,NCON,
40,,CAST,COLM,
39,,CAST,CONC,
36,,CAST,PHIL,
34,,CAST,WCRK,
32,,CAST,LAFY,
29,,CAST,ORIN,
25,,CAST,ROCK,
25,,CAST,WOAK,
37,,CAST,EMBR,
37,,CAST,MONT,
37,,CAST,POWL,
37,,CAST,CIVC,
38,,CAST,16TH,
38,,CAST,24TH,
39,,CAST,GLEN,
40,,CAST,BALB,
41,,CAST,DALY,
64,,CAST,OAKL,
50,,DUBL,SSAN,
52,,DUBL,SBRN,
87,,DUBL,SFIA,
55,,DUBL,MLBR,
14,,DUBL,WDUB,
39,,DUBL,RICH,
38,,DUBL,DELN,
37,,DUBL,PLZA,
35,,DUBL,NBRK,
35,,DUBL,DBRK,
34,,DUBL,ASHB,
33,,DUBL,MCAR,
33,,DUBL,19TH,
33,,DUBL,12TH,
33,,DUBL,LAKE,
31,,DUBL,FTVL,
29,,DUBL,COLS,
27,,DUBL,SANL,
14,,DUBL,BAYF,
27,,DUBL,HAYW,
30,,DUBL,SHAY,
33,,DUBL,UCTY,
36,,DUBL,FRMT,
14,,DUBL,CAST,
43,,DUBL,DUBL,
52,,DUBL,PITT,
48,,DUBL,NCON,
49,,DUBL,COLM,
47,,DUBL,CONC,
44,,DUBL,PHIL,
43,,DUBL,WCRK,
40,,DUBL,LAFY,
37,,DUBL,ORIN,
33,,DUBL,ROCK,
33,,DUBL,WOAK,
46,,DUBL,EMBR,
46,,DUBL,MONT,
46,,DUBL,POWL,
46,,DUBL,CIVC,
46,,DUBL,16TH,
46,,DUBL,24TH,
48,,DUBL,GLEN,
48,,DUBL,BALB,
49,,DUBL,DALY,
74,,DUBL,OAKL,
53,,PITT,SSAN,
55,,PITT,SBRN,
90,,PITT,SFIA,
58,,PITT,MLBR,
